2457023.4180558803 -1.4995325356721878 23.119 23.119 23.119
2457023.4618596416 -1.5054494887590408 24.170 24.170 24.170
2457023.505119477 -1.5112866461277008 17.732 17.732 17.732
2457023.506716549 -1.5115025639533997 17.806 17.806 17.806
2457023.591639141 -1.5229703485965729 17.745 17.745 17.745
